計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.262,1.5973081683168329,256
0.263,1.223120358910891,256
0.264,0.6690903465346539,256
0.265,0.07735148514851559,256
0.266,-0.4505724009900989,256
0.267,-0.8624690594059403,256
0.268,-1.2685643564356432,256
0.269,-1.5731358292079205,256
0.27,-1.5644337871287126,256
0.271,-1.271465037128712,256
0.272,-0.77834931930693,256
0.273,-0.1692063737623755,256
0.274,0.3645188737623767,256
0.275,0.7967202970297032,256
0.276,1.19121287128713,256
0.277,1.5857054455445545,256
0.278,1.6495204207920797,256
0.279,1.4464727722772284,256
0.28,1.0055693069306937,256
0.281,0.41673112623762437,256
0.282,-0.18080909653465316,256
0.283,-0.6710241336633658,256
0.284,-1.0626160272277223,256
0.285,-1.431002475247524,256
0.286,-1.6224474009900984,256
0.287,-1.4890160891089104,256
0.288,-1.1177289603960394,256
0.289,-0.5665996287128712,256
0.29,0.05704672029702985,256
0.291,0.5646658415841586,256
0.292,0.9707611386138615,256
0.293,1.382657797029703,256
0.294,1.6553217821782191,256
0.295,1.6321163366336637,256
0.296,1.2753326113861396,256
0.297,0.7764155321782181,256
0.298,0.19337871287128788,256
0.299,-0.3983601485148512,256
0.3,-0.8102568069306926,256
0.301,-1.2105507425742572,256
0.302,-1.549930383663366,256
0.303,-1.6108446782178216,256
0.304,-1.381690903465346,256
0.305,-0.8972772277227719,256
0.306,-0.32294245049504894,256
0.307,0.24849164603960439,256
0.308,0.7242032797029704,256
0.309,1.1128944925742579,256
0.31,1.5160891089108914,256
0.311,1.678527227722773,256
0.312,1.5334931930693074,256
0.313,1.1506033415841592,256
0.314,0.55886448019802,256
0.315,-0.041576423267326294,256
0.316,-0.5259900990099003,256
0.317,-0.9581915222772276,256
0.318,-1.3642868193069306,256
0.319,-1.599241955445544,256
0.32,-1.5354269801980194,256
0.321,-1.2250541460396038,256
0.322,-0.6681234529702968,256
0.323,-0.06478186881188089,256
0.324,0.4805461014851489,256
0.325,0.9069461633663369,256
0.326,1.3072400990099022,256
0.327,1.6321163366336637,256
0.328,1.6466197400990104,256
0.329,1.3652537128712883,256
0.33,0.8808400371287134,256
0.331,0.271697091584159,256
0.332,-0.3026376856435639,256
0.333,-0.7319384282178214,256
0.334,-1.1206296410891083,256
0.335,-1.5064201732673264,256
0.336,-1.6398514851485149,256
0.337,-1.4513072400990097,256
0.338,-1.0278078589108908,256
0.339,-0.42736695544554426,256
0.34,0.17307394801980214,256
0.341,0.628480816831684,256
0.342,1.034576113861387,256
0.343,1.4290686881188122,256
0.344,1.6756265470297032,256
0.345,1.5683013613861398,256
0.346,1.2144183168316838,256
0.347,0.6429842202970304,256
0.348,0.05994740099009945,256
0.349,-0.48247988861386076,256
0.35,-0.9030785891089103,256
0.351,-1.3004718440594052,256
0.352,-1.5934405940594054,256
0.353,-1.6050433168316824,256
0.354,-1.32367728960396,256
0.355,-0.7957534034653461,256
0.356,-0.19531249999999972,256
0.357,0.3790222772277232,256
0.358,0.7880182549504957,256
0.359,1.1999149133663374,256
0.36,1.577003403465347,256
0.361,1.6698251856435655,256
0.362,1.4522741336633673,256
0.363,1.0171720297029707,256
0.364,0.42833384900990124,256
0.365,-0.1750077351485147,256
0.366,-0.6681234529702968,256
0.367,-1.0655167079207917,256
0.368,-1.4542079207920786,256
0.369,-1.6688582920792077,256
0.37,-1.5354269801980194,256
0.371,-1.1554378094059399,256
0.372,-0.5724009900990097,256
0.373,0.036741955445544844,256
0.374,0.5269569925742581,256
0.375,0.9475556930693076,256
0.376,1.3449489480198025,256
0.377,1.60601021039604,256
0.378,1.5828047648514862,256
0.379,1.2840346534653468,256
0.38,0.7300046410891097,256
0.381,0.13246441831683212,256
0.382,-0.4186649133663362,256
0.383,-0.8247602103960392,256
0.384,-1.2337561881188117,256
0.385,-1.570235148514851,256
0.386,-1.6311494430693065,256
0.387,-1.3671874999999996,256
0.388,-0.8943765470297023,256
0.389,-0.3055383663366335,256
0.39,0.2687964108910894,256
0.391,0.718401918316832,256
0.392,1.1099938118811885,256
0.393,1.5015857054455448,256
0.394,1.6756265470297032,256
0.395,1.5044863861386146,256
0.396,1.0780863242574266,256
0.397,0.5153542698019804,256
0.398,-0.09088799504950437,256
0.399,-0.5985071163366331,256
0.4,-0.9784962871287126,256
0.401,-1.3932936262376237,256
0.402,-1.619546720297029,256
0.403,-1.5731358292079205,256
0.404,-1.2250541460396038,256
0.405,-0.6710241336633658,256
0.406,-0.05317914603960323,256
0.407,0.4631420173267328,256
0.408,0.8663366336633669,256
0.409,1.278233292079209,256
0.41,1.5828047648514862,256
0.411,1.6263149752475259,256
0.412,1.3739557549504957,256
0.413,0.8779393564356439,256
0.414,0.24849164603960439,256
0.415,-0.32004176980198007,256
0.416,-0.7261370668316831,256
0.417,-1.1554378094059399,256
0.418,-1.5122215346534646,256
0.419,-1.6340501237623755,256
0.42,-1.4542079207920786,256
0.421,-1.0278078589108908,256
0.422,-0.4476717202970293,256
0.423,0.15566986386138673,256
0.424,0.6197787747524758,256
0.425,1.0258740717821788,256
0.426,1.4348700495049513,256
0.427,1.6582224628712872,256
0.428,1.5508972772277236,256
0.429,1.1999149133663374,256
0.43,0.6255801361386143,256
0.431,0.05124535891089139,256
0.432,-0.4882812499999992,256
0.433,-0.9001779084158414,256
0.434,-1.3294786509900982,256
0.435,-1.6282487623762372,256
0.436,-1.6050433168316824,256
0.437,-1.291769801980198,256
0.438,-0.8073561262376231,256
0.439,-0.1721070544554451,256
0.44,0.3790222772277232,256
0.441,0.8025216584158423,256
0.442,1.1883121905940603,256
0.443,1.571202042079208,256
0.444,1.6640238242574263,256
0.445,1.4348700495049513,256
0.446,0.9678604579207926,256
0.447,0.38772431930693124,256
0.448,-0.20981590346534623,256
0.449,-0.6652227722772273,256
0.45,-1.0858214727722768,256
0.451,-1.4861154084158414,256
0.452,-1.636950804455445,256
0.453,-1.4919167698019797,256
0.454,-1.106126237623762,256
0.455,-0.5636989480198015,256
0.456,0.045443997524752915,256
0.457,0.5617651608910897,256
0.458,0.9707611386138615,256
0.459,1.4000618811881191,256
0.46,1.6495204207920797,256
0.461,1.6089108910891097,256
0.462,1.2811339727722773,256
0.463,0.7735148514851492,256
0.464,0.15857054455445557,256
0.465,-0.3983601485148512,256
0.466,-0.8421642945544553,256
0.467,-1.1989480198019795,256
0.468,-1.5441290222772273,256
0.469,-1.6166460396039601,256
0.47,-1.3874922648514845,256
0.471,-0.9088799504950488,256
