計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.304,1.2869353341584164,22
0.305,1.2927366955445556,22
0.306,1.2927366955445556,22
0.307,1.2956373762376239,22
0.308,1.2637298886138626,22
0.309,1.278233292079209,22
0.31,1.2840346534653468,22
0.311,1.2985380569306935,22
0.312,1.2840346534653468,22
0.313,1.2927366955445556,22
0.314,1.2811339727722773,22
0.315,1.3188428217821793,22
0.316,1.3217435024752486,22
0.317,1.3275448638613865,22
0.318,1.3188428217821793,22
0.319,1.3043394183168326,22
0.32,1.3043394183168326,22
0.321,1.2927366955445556,22
0.322,1.3159421410891095,22
0.323,1.3101407797029703,22
0.324,1.2869353341584164,22
0.325,1.3159421410891095,22
0.326,1.3072400990099022,22
0.327,1.3043394183168326,22
0.328,1.2956373762376239,22
0.329,1.278233292079209,22
0.33,1.3014387376237628,22
0.331,1.2985380569306935,22
0.332,1.3043394183168326,22
0.333,1.3217435024752486,22
0.334,1.3159421410891095,22
0.335,1.330445544554456,22
0.336,1.324644183168317,22
0.337,1.3043394183168326,22
0.338,1.3101407797029703,22
0.339,1.2956373762376239,22
0.34,1.3101407797029703,22
0.341,1.2985380569306935,22
0.342,1.2869353341584164,22
0.343,1.2811339727722773,22
0.344,1.2927366955445556,22
0.345,1.2927366955445556,22
0.346,1.2811339727722773,22
0.347,1.3101407797029703,22
0.348,1.2956373762376239,22
0.349,1.3188428217821793,22
0.35,1.3188428217821793,23
0.351,1.3159421410891095,23
0.352,1.2927366955445556,23
0.353,1.3130414603960399,23
0.354,1.3043394183168326,23
0.355,1.2811339727722773,23
0.356,1.2985380569306935,23
0.357,1.3014387376237628,23
0.358,1.3043394183168326,23
0.359,1.2869353341584164,23
0.36,1.2869353341584164,23
0.361,1.2985380569306935,23
0.362,1.3043394183168326,23
0.363,1.3043394183168326,23
0.364,1.3072400990099022,23
0.365,1.2869353341584164,23
0.366,1.2956373762376239,23
0.367,1.3072400990099022,23
0.368,1.3188428217821793,23
0.369,1.3043394183168326,23
0.37,1.324644183168317,23
0.371,1.3159421410891095,23
0.372,1.2985380569306935,23
0.373,1.2637298886138626,23
0.374,1.2289217202970304,23
0.375,1.1999149133663374,23
0.376,1.1709081064356441,23
0.377,1.1477026608910894,23
0.378,1.14480198019802,23
0.379,1.1273978960396045,23
0.38,1.1419012995049511,23
0.381,1.1273978960396045,23
0.382,1.1186958539603964,23
0.383,1.1273978960396045,23
0.384,1.1302985767326734,23
0.385,1.1390006188118815,23
0.386,1.1302985767326734,23
0.387,1.1186958539603964,23
0.388,1.0954904084158419,23
0.389,1.1186958539603964,23
0.39,1.1128944925742579,23
0.391,1.1070931311881196,23
0.392,1.10419245049505,23
0.393,1.0983910891089115,23
0.394,1.1215965346534662,23
0.395,1.1012917698019804,23
0.396,1.10419245049505,23
0.397,1.1186958539603964,23
0.398,1.124497215346535,23
0.399,1.1302985767326734,23
0.4,1.14480198019802,24
0.401,1.133199257425743,24
0.402,1.1535040222772281,24
0.403,1.1535040222772281,24
0.404,1.1767094678217835,24
0.405,1.1477026608910894,24
0.406,1.1564047029702975,24
