計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.437,-2.3215114480198014,24
0.438,-2.344716893564356,24
0.439,-2.3592202970297023,24
0.44,-2.344716893564356,24
0.441,-2.336014851485148,24
0.442,-2.3157100866336626,24
0.443,-2.3041073638613856,24
0.444,-2.2925046410891086,24
0.445,-2.2925046410891086,24
0.446,-2.2925046410891086,24
0.447,-2.307008044554455,24
0.448,-2.295405321782178,24
0.449,-2.2983060024752473,24
0.45,-2.307008044554455,25
0.451,-2.289603960396039,25
0.452,-2.2983060024752473,25
0.453,-2.333114170792079,25
0.454,-2.312809405940594,25
0.455,-2.333114170792079,25
0.456,-2.3302134900990095,25
0.457,-2.307008044554455,25
0.458,-2.3012066831683162,25
0.459,-2.2780012376237617,25
0.46,-2.2809019183168315,25
0.461,-2.2692991955445545,25
0.462,-2.2634978341584153,25
0.463,-2.2751005569306924,25
0.464,-2.2692991955445545,25
0.465,-2.2809019183168315,25
0.466,-2.2751005569306924,25
0.467,-2.289603960396039,25
0.468,-2.295405321782178,25
0.469,-2.2751005569306924,25
0.47,-2.3099087252475248,25
0.471,-2.3157100866336626,25
0.472,-2.3099087252475248,25
0.473,-2.2925046410891086,25
0.474,-2.2983060024752473,25
0.475,-2.3012066831683162,25
0.476,-2.2431930693069306,25
0.477,-2.237391707920792,25
0.478,-2.2199876237623757,25
0.479,-2.2083849009900987,25
0.48,-2.211285581683168,25
0.481,-2.225788985148515,25
0.482,-2.211285581683168,25
0.483,-2.1967821782178216,25
0.484,-2.211285581683168,25
0.485,-2.234491027227722,25
0.486,-2.2518951113861383,25
0.487,-2.28670327970297,25
0.488,-2.336014851485148,25
0.489,-2.3563196163366333,25
0.49,-2.3592202970297023,25
0.491,-2.3534189356435644,25
0.492,-2.365021658415841,25
0.493,-2.336014851485148,25
0.494,-2.336014851485148,25
0.495,-2.3505182549504946,25
0.496,-2.385326423267326,25
0.497,-2.4114325495049505,25
0.498,-2.431737314356435,25
0.499,-2.4404393564356432,25
0.5,-2.478148205445544,26
0.501,-2.483949566831683,26
0.502,-2.469446163366336,26
0.503,-2.437538675742574,26
0.504,-2.4056311881188113,26
0.505,-2.4143332301980194,26
0.506,-2.399829826732673,26
0.507,-2.3621209777227716,26
0.508,-2.333114170792079,26
0.509,-2.2983060024752473,26
0.51,-2.295405321782178,26
0.511,-2.2780012376237617,26
0.512,-2.2780012376237617,26
0.513,-2.2518951113861383,26
0.514,-2.2402923886138613,26
0.515,-2.1938814975247523,26
0.516,-2.1967821782178216,26
0.517,-2.2170869430693063,26
0.518,-2.2083849009900987,26
0.519,-2.2170869430693063,26
0.52,-2.199682858910891,26
0.521,-2.179378094059406,26
0.522,-2.161974009900989,26
0.523,-2.176477413366336,26
0.524,-2.1880801361386135,26
0.525,-2.1677753712871284,26
0.526,-2.1677753712871284,26
0.527,-2.179378094059406,26
0.528,-2.173576732673267,26
0.529,-2.1677753712871284,26
0.53,-2.161974009900989,26
0.531,-2.1677753712871284,26
0.532,-2.176477413366336,26
0.533,-2.1822787747524752,26
0.534,-2.2170869430693063,26
0.535,-2.1909808168316824,26
0.536,-2.1938814975247523,26
0.537,-2.179378094059406,26
0.538,-2.179378094059406,26
0.539,-2.185179455445544,26
0.54,-2.1561726485148514,26
0.541,-2.1706760519801978,26
0.542,-2.147470606435643,26
0.543,-2.1300665222772275,26
0.544,-2.1126624381188113,26
0.545,-2.1097617574257423,26
0.546,-2.1300665222772275,26
0.547,-2.121364480198019,26
0.548,-2.1010597153465342,26
0.549,-2.0778542698019793,26
0.55,-2.0691522277227716,27
0.551,-2.080754950495049,27
0.552,-2.095258353960396,27
0.553,-2.1010597153465342,27
0.554,-2.115563118811881,27
0.555,-2.1039603960396036,27
0.556,-2.1010597153465342,27
0.557,-2.089456992574257,27
0.558,-2.083655631188118,27
0.559,-2.0691522277227716,27
0.56,-2.0575495049504946,27
0.561,-2.043046101485148,27
0.562,-2.028542698019802,27
0.563,-2.031443378712871,27
0.564,-2.063350866336633,27
0.565,-2.0720529084158414,27
0.566,-2.0749535891089104,27
0.567,-2.095258353960396,27
0.568,-2.1039603960396036,27
0.569,-2.0691522277227716,27
0.57,-2.080754950495049,27
0.571,-2.0662515470297027,27
0.572,-2.0720529084158414,27
0.573,-2.063350866336633,27
0.574,-2.1097617574257423,27
0.575,-2.086556311881188,27
0.576,-2.0720529084158414,27
