計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.639,0.03964263613861445,29
0.64,0.05124535891089139,29
0.641,0.05994740099009945,29
0.642,0.05124535891089139,29
0.643,0.03964263613861445,29
0.644,0.05414603960396098,29
0.645,0.05414603960396098,29
0.646,0.04254331683168332,29
0.647,0.045443997524752915,29
0.648,0.03964263613861445,29
0.649,0.02803991336633678,29
0.65,0.03094059405940638,30
0.651,0.036741955445544844,30
0.652,0.02803991336633678,30
0.653,0.05414603960396098,30
0.654,0.045443997524752915,30
0.655,0.05994740099009945,30
0.656,0.06864944306930752,30
0.657,0.06284808168316905,30
0.658,0.074450804455446,30
0.659,0.07735148514851559,30
0.66,0.08025216584158444,30
0.661,0.08605352722772291,30
0.662,0.05994740099009945,30
0.663,0.08315284653465406,30
0.664,0.05414603960396098,30
0.665,0.04834467821782252,30
0.666,0.045443997524752915,30
0.667,0.05994740099009945,30
0.668,0.05124535891089139,30
0.669,0.03964263613861445,30
0.67,0.03964263613861445,30
0.671,0.03384127475247598,30
0.672,0.05124535891089139,30
0.673,0.03964263613861445,30
0.674,0.05124535891089139,30
0.675,0.04254331683168332,30
0.676,0.05994740099009945,30
0.677,0.06574876237623792,30
0.678,0.045443997524752915,30
0.679,0.06574876237623792,30
0.68,0.05994740099009945,30
0.681,0.05414603960396098,30
0.682,0.06574876237623792,30
0.683,0.03964263613861445,30
0.684,0.05124535891089139,30
0.685,0.02803991336633678,30
0.686,0.05414603960396098,30
0.687,0.05994740099009945,30
0.688,0.045443997524752915,30
0.689,0.06574876237623792,30
0.69,0.04834467821782252,30
0.691,0.05994740099009945,30
0.692,0.05414603960396098,30
0.693,0.02803991336633678,30
0.694,0.06864944306930752,30
0.695,0.05414603960396098,30
0.696,0.05414603960396098,30
0.697,0.05994740099009945,30
0.698,0.036741955445544844,30
0.699,0.036741955445544844,30
0.7,0.016437190594059844,31
0.701,0.03964263613861445,31
0.702,0.05124535891089139,31
0.703,0.03964263613861445,31
0.704,0.02803991336633678,31
0.705,0.03384127475247598,31
0.706,0.036741955445544844,31
0.707,0.05414603960396098,31
0.708,0.045443997524752915,31
0.709,0.02803991336633678,31
